web-scraper-order,web-scraper-start-url,titulo,precio,habitaciones,banos,metros
1616373335-2875,https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-13.html,Departamento de Lujo en Biosfera Juriquilla Towers,"MN 16,000",2 rec.,"2
					
						baños",120 m²
1616373261-2750,https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-19.html,"Departamento en Renta, Altos Juriquilla","MN 25,000",4 rec.,"4
					
						baños",293 m²
1616373249-2731,https://www.inmuebles24.com/departamentos-en-renta-q-milenio-iii-queretaro.html,"Loft en Renta en Planta Alta en Milenio III, Querétaro","MN 7,500",1 rec.,"1
					
						baño",40 m²
1616373347-2901,https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-12.html,Juriquilla,"MN 25,000",2 rec.,"2
					
						baños",92 m²
1616373347-2910,https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-12.html,Departamento en Renta en Juriquilla,"MN 14,500",2 rec.,"2
					
						baños",91 m²
1616373347-2904,https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-12.html,Departamento Tipo Dúplex en Altos de Juriquilla de 156 M²! Atc,"MN 14,500",2 rec.,"2
					
						baños",156 m²
1616373271-2764,https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-18.html,Departamento Renta Amueblado Atelier Juriquilla,"MN 23,000",4 rec.,"2
					
						baños",113 m²
1616373271-2769,https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-18.html,Departamento Amueblado en Renta Biosfera Juriquilla 3 Rec y Balcon,"MN 25,000",3 rec.,"2
					
						baños",120 m²
1616373478-3151,https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-2.html,Solo Para Ejecutivos. Exclusivo Departamento Amueblado en Renta en Juriquilla Towers,"MN 32,000",2 rec.,"2
					
						baños",130 m²
1616373395-2998,https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-8.html,Penthouse en Juriquilla Altara,"MN 22,000",3 rec.,"2
					
						baños",210 m²
1616373438-3084,https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-5.html,Departamento en Wise Living Juriquilla Queretaro,"MN 22,000",2 rec.,"2
					
						baños",1 m²
1616373226-2695,https://www.inmuebles24.com/departamentos-en-renta-en-fraccionamiento-el-mirador-ciudad-de-queretaro-pagina-2.html,"Depa a Estrenar con Excelentes Acabados, Amenidades y Seguridad en El Mirador Jf","MN 11,500",2 rec.,"2
					
						baños",85 m²
1616373271-2754,https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-18.html,Departamento - Juriquilla,"MN 18,000",2 rec.,"2
					
						baños",83 m²
1616373372-2948,https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-10.html,Departamentos en Renta en Cumbres del Lago Lc,"MN 20,500",3 rec.,"2
					
						baños",106 m²
1616373238-2718,https://www.inmuebles24.com/departamentos-en-renta-en-fraccionamiento-el-mirador-ciudad-de-queretaro-pagina-1.html,Departamento a Estrenar en El Mirador Sin Amueblar de 85 M²! Rahqro,"MN 14,000",2 rec.,"2
					
						baños",85 m²
1616373465-3116,https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-3.html,Departamento en Juriquilla Santa Fe,"MN 25,000",3 rec.,"2
					
						baños",1 m²
1616373271-2766,https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-18.html,Departamento en Renta en Valle de Juriquilla,"MN 12,000","2
					
						baños","2
					
						estac.",2 rec.
1616373409-3020,https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-7.html,Departamento en Renta 3 Habitaciones Jrh,"MN 16,500",3 rec.,"2
					
						baños",126 m²
1616373282-2793,https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-17.html,Departamento en Renta - Juriquilla - Queretaro - De319,"MN 16,000",3 rec.,"3
					
						baños",180 m²
1616373238-2700,https://www.inmuebles24.com/departamentos-en-renta-en-fraccionamiento-el-mirador-ciudad-de-queretaro-pagina-1.html,Departamento Sin Amoblar en El Mirador de 2 Dorm. en Renta! Rahqro,"MN 15,000",2 rec.,"2
					
						baños",85 m²
1616373238-2713,https://www.inmuebles24.com/departamentos-en-renta-en-fraccionamiento-el-mirador-ciudad-de-queretaro-pagina-1.html,El Mirador Departamento a Estrenar de 2 Recamaras! Myl,"MN 12,500",2 rec.,"2
					
						baños",85 m²
1616373347-2903,https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-12.html,Se Renta Departamento 3 Recámaras en Juriquilla Posee Alberca y Gym Ycc,"MN 16,500",3 rec.,"2
					
						baños",127 m²
1616373452-3092,https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-4.html,Departamento en Renta Juriquila Rdr - Cl,"MN 17,000",3 rec.,"2
					
						baños",126 m²
1616373426-3040,https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-6.html,"Juriquilla, Lindo Departamento en Renta. Fvr","MN 13,500",2 rec.,"2
					
						baños",91 m²
1616373261-2744,https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-19.html,"Departamento Amueblado en Renta, Península Juriquilla","MN 16,500",1 rec.,"1
					
						baño",80 m²
1616373500-3189,https://www.inmuebles24.com/departamentos-en-renta-en-fraccionamiento-residencial-el-refugio.html,Departamento en Renta de Dos Pisos con 3 Recamaras Mas Estudio Ycc,"MN 17,000","3
					
						baños","2
					
						estac.",180 m²
1616373323-2853,https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-14.html,Departamento - Juriquilla,"MN 24,000",2 rec.,"2
					
						baños",139 m²
1616373347-2912,https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-12.html,Departamento Renta Juriquilla La Loma,"MN 23,000",2 rec.,"3
					
						baños",125 m²
1616373310-2824,https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-15.html,Departamento - Juriquilla,"MN 25,000",2 rec.,"2
					
						baños",145 m²
1616373372-2943,https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-10.html,Renta de Departamento en Altos Juriquilla 20 - 1476,"MN 25,000",2 rec.,"2
					
						baños",109 m²
1616373323-2859,https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-14.html,Departamento en Renta Amueblado en Habitarea Towers Santa Fe Juriquilla 2 Rec,"MN 16,000",2 rec.,"2
					
						baños",100 m²
1616373490-3179,https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-1.html,Departamento Renta Juriquilla/jurica,"MN 18,000",2 rec.,"2
					
						baños",140 m²
1616373465-3127,https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-3.html,Departamento Catena en Cumbres del Lago Juriquilla,"MN 18,500",3 rec.,"2
					
						baños",176 m²
1616373296-2804,https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-16.html,Departamento en Renta Cumbres de Juriquilla Queretaro Rdr201,"MN 13,000",2 rec.,"2
					
						baños",114 m²
1616373358-2924,https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-11.html,Renta de Departamento en Juriquilla,"MN 20,500",3 rec.,"2
					
						baños",126 m²
1616373395-3000,https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-8.html,Departamento en Renta - Juriquilla - Queretaro - De310,"MN 17,000",2 rec.,"2
					
						baños",110 m²
1616373347-2906,https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-12.html,Departamento en Renta en Altara Juriquilla Ll,"MN 13,500",2 rec.,"2
					
						baños",106 m²
1616373372-2959,https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-10.html,Departamento en Renta en Juriquilla,"MN 23,000",3 rec.,"3
					
						baños",176 m²
1616373372-2965,https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-10.html,Departamento - Juriquilla,"MN 25,000",2 rec.,"2
					
						baños",145 m²
1616373438-3086,https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-5.html,"PH con Excelentes Espacios, Muy Bonita Vista, Impecable y Buenos Acabados","MN 30,000",3 rec.,"3
					
						baños",185 m²
1616373409-3025,https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-7.html,Bonito Departamento en Renta en Juriquilla Aqc,"MN 16,500",3 rec.,"2
					
						baños",126 m²
1616373358-2938,https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-11.html,Departamento - Juriquilla,"MN 38,500",3 rec.,"3
					
						baños",184 m²
1616373426-3046,https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-6.html,Rento Hermoso Departamento de 2 Recamaras y 2 Baños en Altos Juriquilla,"MN 14,500",2 rec.,"2
					
						baños",109 m²
1616373310-2833,https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-15.html,Pent House en Renta Amueblado,"MN 23,500",3 rec.,"2
					
						baños",184 m²
1616373282-2784,https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-17.html,Altos de Juriquilla Departamento Sin Amueblar de 2 Recamaras! Myl,"MN 14,500",2 rec.,"2
					
						baños",109 m²
1616373372-2962,https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-10.html,"Se Renta Hermoso Departamento en Juriquilla Towers, Piso 7, 2 Recámaras, Lujo!","MN 23,000",2 rec.,"2
					
						baños",112 m²
1616373372-2966,https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-10.html,Renta Departamento Semiamueblado Juriquilla Towers Ll,"MN 24,000",2 rec.,"2
					
						baños",128 m²
1616373372-2950,https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-10.html,"Moderno Departamento Amueblado de 2 Hab en Cantalagua, Juriquilla","MN 27,500",2 rec.,"2
					
						baños",135 m²
1616373238-2702,https://www.inmuebles24.com/departamentos-en-renta-en-fraccionamiento-el-mirador-ciudad-de-queretaro-pagina-1.html,Departamento con Excelentes Acabados en Centro Sur de 85 M²! Rahqro,"MN 14,000",2 rec.,"2
					
						baños",85 m²
1616373323-2862,https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-14.html,Departamento - Juriquilla,"MN 18,000",4 rec.,"2
					
						baños",113 m²
1616373261-2737,https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-19.html,Departamento en Renta en Juriquilla,"MN 17,000",3 rec.,"3
					
						baños",180 m²
1616373358-2930,https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-11.html,Departamento en Renta Juriquilla Towers. Vive y Piensa en Alto,"MN 19,000",2 rec.,"2
					
						baños",54 m²
1616373238-2699,https://www.inmuebles24.com/departamentos-en-renta-en-fraccionamiento-el-mirador-ciudad-de-queretaro-pagina-1.html,Departamento en El Mirador Sin Amueblar de 2 Dorm.! Rahqro,"MN 14,000",2 rec.,"2
					
						baños",85 m²
1616373395-3014,https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-8.html,Departamento en Renta en Juriquilla Desarrollo Handiko,"MN 18,000",2 rec.,"2
					
						baños",124 m²
1616373310-2832,https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-15.html,"Departamento en Renta en Juriquilla 2 Recamaras con Alberca, Gimanasio y Padel","MN 15,490",2 rec.,"2
					
						baños",99 m²
1616373238-2698,https://www.inmuebles24.com/departamentos-en-renta-en-fraccionamiento-el-mirador-ciudad-de-queretaro-pagina-1.html,Departamento en Renta. El Mirador. Fvr,"MN 14,000",2 rec.,"2
					
						baños",85 m²
1616373426-3041,https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-6.html,Departamento Amueblado en Renta en Juriquilla Queretaro,"MN 19,000",2 rec.,"2
					
						baños",96 m²
1616373310-2826,https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-15.html,"Departamento Estilo Moderno, en Agradable Privada con Vigilancia, Alberca","MN 20,000",2 rec.,"2
					
						baños",125 m²
1616373372-2952,https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-10.html,Departamento Amueblado en Renta en Alegra Towers Juriquilla,"MN 26,000",2 rec.,"2
					
						baños",132 m²
1616373395-2997,https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-8.html,"Hermosos Departamentos en Renta, Juriquilla","MN 14,500",2 rec.,"2
					
						baños",126 m²
1616373296-2815,https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-16.html,Departamento en Renta Juriquilla Queretaro,"MN 15,000",2 rec.,"1
					
						baño",140 m²
1616373310-2827,https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-15.html,"Precioso Departamento en Renta en La Loma, 2 Recamaras, 2 Ba","MN 15,000",2 rec.,"2
					
						baños",90 m²
1616373490-3181,https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-1.html,Pent House Juriquilla,"MN 29,000",4 rec.,"4
					
						baños",232 m²
1616373395-3007,https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-8.html,"Departamento Amueblado en Biosfera Juriquilla, 3 Recamaras","MN 22,000",3 rec.,"2
					
						baños",120 m²
1616373310-2830,https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-15.html,"Precioso Departamento en Juriquilla Towers, Amueblado, Ganelo","MN 25,000",2 rec.,"2
					
						baños",115 m²
1616373238-2719,https://www.inmuebles24.com/departamentos-en-renta-en-fraccionamiento-el-mirador-ciudad-de-queretaro-pagina-1.html,Departamento en Renta Hermoso y a Estrenar con 2 Rec 2 Bañ en El El Mirador Jf,"MN 14,000",2 rec.,"2
					
						baños",122 m²
1616373409-3021,https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-7.html,Departamento en Renta 2 Recamaras con Amenidades,"MN 15,500",2 rec.,"2
					
						baños",125 m²
1616373409-3028,https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-7.html,Departamento Amueblado Renta Juriquilla,"MN 13,200",2 rec.,"1
					
						baño",70 m²
1616373310-2844,https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-15.html,Renta Departamento Biosfera,"MN 16,500",3 rec.,"2
					
						baños",119 m²
1616373310-2825,https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-15.html,Departamento Exclusivo en Renta Amueblado Juriquilla Santa Fe,"MN 25,000",2 rec.,"2
					
						baños",137 m²
1616373358-2927,https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-11.html,Departamento en Renta - Juriquilla - Queretaro - De325,"MN 16,500",3 rec.,"2
					
						baños",92 m²
1616373438-3069,https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-5.html,Departamento en Renta en Juriquilla,"MN 22,000",2 rec.,"2
					
						baños",168 m²
1616373465-3115,https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-3.html,Departamento - Juriquilla,"MN 19,000","3
					
						baños","2
					
						estac.",3 rec.
1616373310-2834,https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-15.html,"Renta Departamento 2 Rec. $15,500","MN 15,500",2 rec.,"2
					
						baños",110 m²
1616373372-2960,https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-10.html,"Penthouse en Renta, Acabados de Lujo en Juriquilla","MN 20,000",3 rec.,"3
					
						baños",186 m²
1616375120-3599,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=4,HERMOSO DEPARTAMENTO AMUEBLADO EN RENTA UBICADO EN JURIQUILLA TOWERS !!,"$30,000","2
                                    
                                
                                Recámaras","2
                                    
                                
                                Baños","128 m²
                                    
                                
                                Construidos"
1616375120-3596,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=4,"D*RENTA DE DEPARTAMENTO EN JURIQUILLA $18,000.00 AMUEBLADO VISTA PANORÁMICA","$18,000","1
                                    
                                
                                Recámara","1
                                    
                                
                                Baño","120 m²
                                    
                                
                                Construidos"
1616375143-3681,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=1,"DEPARTAMENTO EN QUERÉTARO, JURIQUILLA","$14,000","3
                                    
                                
                                Recámaras","2
                                    
                                
                                Baños","91 m²
                                    
                                
                                Construidos"
1616375037-3255,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-mirador-92/departamento/for-rent/?page=1,Departamento en renta El Mirador 1 habitación AVH,"$6,500","1
                                    
                                
                                Recámara","1
                                    
                                
                                Baño","62 m²
                                    
                                
                                Construidos"
1616375091-3474,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=8,Departamento de 3 recámaras  en renta Atelier,"$16,000","2
                                    
                                
                                Recámaras","2
                                    
                                
                                Baños",null
